registry_club_id,organism,affiliation_code,sport_year_start,sport_year_end
coni:1949,FIGC,920742,01/07/2025,30/06/2026
coni:19492,CSI|FIGC,917053,01/07/2025,30/06/2026
coni:194940,FIGC,963892,01/07/2025,30/06/2026
coni:194941,FIGC,,,
coni:19524,FIGC,780609,01/07/2025,30/06/2026
coni:19526,AICS|FIGC,630670,01/07/2025,30/06/2026
coni:195291,FIGC,963894,01/07/2025,30/06/2026
coni:195460,FIGC,931293,01/07/2025,30/06/2026
coni:19563,FIGC,780338,01/07/2025,30/06/2026
coni:195695,FIGC,963897,01/07/2025,30/06/2026
coni:19593,CSI|FIGC,3660,01/07/2025,30/06/2026
coni:195971,FIGC,964818,07/10/2025,30/06/2026
coni:19598,FIGC,780371,01/07/2025,30/06/2026
coni:1960,FIGC,943634,01/07/2025,30/06/2026
coni:19624,FIGC,920914,01/07/2025,30/06/2026
coni:196250,FIGC,963902,01/07/2025,30/06/2026
coni:19633,CSI|FIGC,917478,01/07/2025,30/06/2026
coni:19638,FIGC,29150,01/07/2025,30/06/2026
coni:1964,FIGC,46180,01/07/2025,30/06/2026
coni:196416,FIGC,964796,08/10/2025,30/06/2026
coni:19659,FIGC,918773,01/07/2025,30/06/2026
coni:19664,CSI|FIGC,963245,01/07/2025,30/06/2026
coni:196657,FIGC,963911,01/07/2025,30/06/2026
coni:196689,FIGC,963937,01/07/2025,30/06/2026
coni:196699,FIGC,964813,07/10/2025,30/06/2026
coni:1967,FIGC,933861,01/07/2025,30/06/2026
coni:196732,CSI|FIGC,964012,24/07/2025,30/06/2026
coni:19684,CSI|FIGC,922724,01/07/2025,30/06/2026
coni:19688,ASC|FIGC|PGS,919951,01/07/2025,30/06/2026
coni:196962,FIGC,964777,08/10/2025,30/06/2026
coni:196975,CSI|FIGC,963971,01/07/2025,30/06/2026
coni:19699,FIGC,66602,01/07/2025,30/06/2026
coni:1970,FIGC,953655,01/07/2025,30/06/2026
coni:19700,FIGC,936104,01/07/2025,30/06/2026
coni:19701,FIGC,919765,01/07/2025,30/06/2026
coni:197055,FIGC,963621,01/07/2025,30/06/2026
coni:197146,FIGC,963973,01/07/2025,30/06/2026
coni:197160,CSEN|FIGC,963969,01/07/2025,30/06/2026
coni:197306,FIGC,963276,01/07/2025,30/06/2026
coni:19731,FIGC,917898,01/07/2025,30/06/2026
coni:197310,FIGC|FIP,56408,26/07/2025,30/06/2026
coni:197327,FIGC,964088,05/08/2025,30/06/2026
coni:197419,CSEN|FIGC,964072,15/07/2025,30/06/2026
coni:19746,FIGC,947717,01/07/2025,30/06/2026
coni:197490,FIGC,964242,22/07/2025,30/06/2026
coni:197541,FIGC,964106,11/07/2025,30/06/2026
coni:197544,FIGC,963972,01/07/2025,30/06/2026
coni:197547,FIGC,963985,01/07/2025,30/06/2026
coni:197578,FIGC,963982,01/07/2025,30/06/2026
coni:197605,ASC|CSI|ENDAS|FIGC,964541,08/09/2025,30/06/2026
coni:197703,CSI|FIGC,12200221,07/07/2025,30/06/2026
coni:197724,FIGC,963998,08/07/2025,30/06/2026
coni:197743,FIGC,963987,01/07/2025,30/06/2026
coni:197759,FIGC,964051,09/07/2025,30/06/2026
coni:197763,FIGC,964041,09/07/2025,30/06/2026
coni:197807,FIGC,964017,10/07/2025,30/06/2026
coni:197815,ASC|CSEN|FIGC,964167,05/08/2025,30/06/2026
coni:197818,FIGC,964021,10/07/2025,30/06/2026
coni:197824,FIGC,964030,10/07/2025,30/06/2026
coni:197826,ENDAS|FIGC,964034,10/07/2025,30/06/2026
coni:197827,FIGC,963993,01/07/2025,30/06/2026
coni:19784,CSI|FIGC,915583,01/07/2025,30/06/2026
coni:197856,FIGC,964004,11/07/2025,30/06/2026
coni:197857,FIGC,964038,11/07/2025,30/06/2026
coni:197868,FIGC,964100,11/07/2025,30/06/2026
coni:197873,FIGC,964099,11/07/2025,30/06/2026
coni:197875,FIGC,964108,11/07/2025,30/06/2026
coni:197878,FIGC,964114,11/07/2025,30/06/2026
coni:197881,FIGC,963975,07/07/2025,30/06/2026
coni:197900,FIGC,964120,01/07/2025,30/06/2026
coni:197906,FIGC,964033,14/07/2025,30/06/2026
coni:197907,FIGC,964071,14/07/2025,30/06/2026
coni:197918,FIGC,964124,14/07/2025,30/06/2026
coni:197920,FIGC,964107,14/07/2025,30/06/2026
coni:197924,FIGC,964036,14/07/2025,30/06/2026
coni:197931,FIGC,964132,01/07/2025,30/06/2026
coni:197933,FIGC,964005,04/07/2025,30/06/2026
coni:197934,FIGC,964090,14/07/2025,30/06/2026
coni:197936,FIGC,964119,14/07/2025,30/06/2026
coni:197940,FIGC,964141,01/07/2025,30/06/2026
coni:197942,FIGC,964000,07/07/2025,30/06/2026
coni:197943,FIGC,964543,10/09/2025,30/06/2026
coni:197962,FIGC,964137,15/07/2025,30/06/2026
coni:197963,FIGC,963997,08/07/2025,30/06/2026
coni:197965,FIGC,964139,15/07/2025,30/06/2026
coni:197966,FIGC,964143,15/07/2025,30/06/2026
coni:197971,FIGC,964148,15/07/2025,30/06/2026
coni:197972,FIGC,964145,15/07/2025,30/06/2026
coni:197976,FIGC,964150,15/07/2025,30/06/2026
coni:197980,FIGC,964154,15/07/2025,30/06/2026
coni:197983,CSI|FIGC,06400808,12/07/2025,30/06/2026
coni:197996,FIGC,964039,16/07/2025,30/06/2026
coni:197999,CSI|FIGC|PGS,964168,16/07/2025,30/06/2026
coni:198000,AICS|FIGC,964573,15/09/2025,30/06/2026
coni:198001,FIGC,964086,16/07/2025,30/06/2026
coni:198003,FIGC,964158,16/07/2025,30/06/2026
coni:198011,FIGC,964044,16/07/2025,30/06/2026
coni:198012,FIGC,964180,16/07/2025,30/06/2026
coni:198013,FIGC,964060,16/07/2025,30/06/2026
coni:198014,FIGC,964131,16/07/2025,30/06/2026
coni:198017,FIGC,964169,16/07/2025,30/06/2026
coni:19804,FIGC,915450,01/07/2025,30/06/2026
coni:198040,FIGC,964109,17/07/2025,30/06/2026
coni:198041,FIGC,964200,17/07/2025,30/06/2026
coni:198042,FIGC,963994,07/07/2025,30/06/2026
coni:198043,FIGC,964182,17/07/2025,30/06/2026
coni:198044,FIGC,964202,17/07/2025,30/06/2026
coni:198045,FIGC,964204,17/07/2025,30/06/2026
coni:198046,FIGC,964177,17/07/2025,30/06/2026
coni:198054,FIGC,964035,18/07/2025,30/06/2026
coni:198055,FIGC,964112,18/07/2025,30/06/2026
coni:198056,FIGC,964215,18/07/2025,30/06/2026
coni:198061,CSI|FIGC,964135,17/07/2025,30/06/2026
coni:198063,FIGC,964216,18/07/2025,30/06/2026
coni:198068,FIGC,964219,18/07/2025,30/06/2026
coni:198069,FIGC,964217,18/07/2025,30/06/2026
coni:198073,FIGC,964368,06/08/2025,30/06/2026
coni:198075,FIGC,964175,16/07/2025,30/06/2026
coni:198076,CSI|FIGC,964067,01/07/2025,30/06/2026
coni:198077,FIGC,963999,01/07/2025,30/06/2026
coni:198078,FIGC,964128,01/07/2025,30/06/2026
coni:198079,FIGC,964006,10/07/2025,30/06/2026
coni:198080,FIGC|UISP,964188,01/07/2025,30/06/2026
coni:198087,FIGC,964092,21/07/2025,30/06/2026
coni:198088,FIGC,964117,21/07/2025,30/06/2026
coni:198089,FIGC,964195,21/07/2025,30/06/2026
coni:198090,FIGC,964220,21/07/2025,30/06/2026
coni:198100,FIGC,964084,21/07/2025,30/06/2026
coni:198109,FIGC,964209,21/07/2025,30/06/2026
coni:198114,FIGC,964208,22/07/2025,30/06/2026
coni:198115,FIGC,964028,22/07/2025,30/06/2026
coni:198116,FIGC,964238,22/07/2025,30/06/2026
coni:198125,FIGC,964223,22/07/2025,30/06/2026
coni:198127,CSI|FIGC,964133,22/07/2025,30/06/2026
coni:198128,FIGC|PGS,964251,22/07/2025,30/06/2026
coni:198135,FIGC,964083,22/07/2025,30/06/2026
coni:198146,FIGC,964275,23/07/2025,30/06/2026
coni:198148,FIGC,964247,23/07/2025,30/06/2026
coni:198149,FIGC,964274,23/07/2025,30/06/2026
coni:198150,FIGC,964271,23/07/2025,30/06/2026
coni:198151,FIGC,964270,23/07/2025,30/06/2026
coni:198153,FIGC,964178,23/07/2025,30/06/2026
coni:198154,FIGC,964197,23/07/2025,30/06/2026
coni:198155,FIGC,964224,23/07/2025,30/06/2026
coni:198169,FIGC,964190,24/07/2025,30/06/2026
coni:198170,FIGC,964095,24/07/2025,30/06/2026
coni:198171,ASC|FIGC,964146,24/07/2025,30/06/2026
coni:198172,FIGC,964007,08/07/2025,30/06/2026
coni:198173,FIGC,964042,18/07/2025,30/06/2026
coni:198175,FIGC,964203,24/07/2025,30/06/2026
coni:19818,CSI|FIGC,930584,01/07/2025,30/06/2026
coni:198183,FIGC,964129,01/07/2025,30/06/2026
coni:198198,FIGC,964149,01/07/2025,30/06/2026
coni:198199,FIGC,964240,22/07/2025,30/06/2026
coni:198200,FIGC,964094,22/07/2025,30/06/2026
coni:198204,CSI|FIGC,964307,28/07/2025,30/06/2026
coni:198205,FIGC,964266,28/07/2025,30/06/2026
coni:198211,FIGC,964159,01/07/2025,30/06/2026
coni:198212,FIGC,964079,21/07/2025,30/06/2026
coni:198213,FIGC,964301,28/07/2025,30/06/2026
coni:198214,FIGC,964260,28/07/2025,30/06/2026
coni:198243,FIGC,964283,29/07/2025,30/06/2026
coni:198244,FIGC,964277,29/07/2025,30/06/2026
coni:198245,FIGC,964335,29/07/2025,30/06/2026
coni:198252,FIGC,965033,13/01/2026,30/06/2026
coni:198268,FIGC,964333,30/07/2025,30/06/2026
coni:198269,FIGC,964318,30/07/2025,30/06/2026
coni:198270,FIGC,964326,30/07/2025,30/06/2026
coni:198271,FIGC,964317,30/07/2025,30/06/2026
coni:198272,FIGC,964312,30/07/2025,30/06/2026
coni:198273,FIGC,964218,30/07/2025,30/06/2026
coni:198274,FIGC,964338,30/07/2025,30/06/2026
coni:198277,FIGC,964349,30/07/2025,30/06/2026
coni:198278,FIGC,964323,30/07/2025,30/06/2026
coni:198279,FIGC,964334,30/07/2025,30/06/2026
coni:198280,FIGC,964359,30/07/2025,30/06/2026
coni:198283,ASC|FIGC,964304,30/07/2025,30/06/2026
coni:198287,FIGC,964073,01/07/2025,30/06/2026
coni:198294,FIGC,964239,31/07/2025,30/06/2026
coni:198296,FIGC,964147,31/07/2025,30/06/2026
coni:198297,FIGC|OPES,964144,31/07/2025,30/06/2026
coni:198302,FIGC,964245,31/07/2025,30/06/2026
coni:198305,FIGC,964059,31/07/2025,30/06/2026
coni:198307,ENDAS|FIGC,964493,01/10/2025,30/06/2026
coni:198308,FIGC,964339,31/07/2025,30/06/2026
coni:198309,FIGC,964211,31/07/2025,30/06/2026
coni:198317,FIGC,964375,01/08/2025,30/06/2026
coni:198320,FIGC,964374,01/08/2025,30/06/2026
coni:198335,FIGC,964166,01/08/2025,30/06/2026
coni:198338,FIGC,964193,01/08/2025,30/06/2026
coni:198339,FIGC,964308,01/08/2025,30/06/2026
coni:198354,FIGC,964155,01/07/2025,30/06/2026
coni:198367,FIGC,964369,04/08/2025,30/06/2026
coni:198368,FIGC,964405,04/08/2025,30/06/2026
coni:198378,FIGC,964400,05/08/2025,30/06/2026
coni:198379,FIGC,964378,05/08/2025,30/06/2026
coni:19838,FIGC,919191,01/07/2025,30/06/2026
coni:198381,FIGC,964403,05/08/2025,30/06/2026
coni:198383,FIGC,964391,05/08/2025,30/06/2026
coni:198385,FIGC,964382,05/08/2025,30/06/2026
coni:198386,FIGC,964394,05/08/2025,30/06/2026
coni:198389,FIGC,964396,05/08/2025,30/06/2026
coni:198390,FIGC,964387,05/08/2025,30/06/2026
coni:198391,FIGC,964388,05/08/2025,30/06/2026
coni:198392,FIGC,964408,05/08/2025,30/06/2026
coni:198393,FIGC,964410,05/08/2025,30/06/2026
coni:198394,FIGC,964343,05/08/2025,30/06/2026
coni:198396,FIGC,964342,05/08/2025,30/06/2026
coni:198398,FIGC,964332,05/08/2025,30/06/2026
coni:198399,FIGC,964252,05/08/2025,30/06/2026
coni:198401,FIGC,964372,05/08/2025,30/06/2026
coni:198403,FIGC,964402,05/08/2025,30/06/2026
coni:198407,FIGC,964278,05/08/2025,30/06/2026
coni:198415,FIGC,964181,05/08/2025,30/06/2026
coni:198416,FIGC,964290,05/08/2025,30/06/2026
coni:198417,FIGC,964366,05/08/2025,30/06/2026
coni:198418,FIGC,964414,05/08/2025,30/06/2026
coni:198425,FIGC,964417,06/08/2025,30/06/2026
coni:198426,FIGC,964395,06/08/2025,30/06/2026
coni:198429,FIGC,964303,06/08/2025,30/06/2026
coni:198432,FIGC,964413,06/08/2025,30/06/2026
coni:198436,FIGC,964302,06/08/2025,30/06/2026
coni:198437,FIGC,964331,06/08/2025,30/06/2026
coni:198445,FIGC,964412,07/08/2025,30/06/2026
coni:198449,FIGC,964426,07/08/2025,30/06/2026
coni:198454,FIGC,964427,07/08/2025,30/06/2026
coni:198462,FIGC,964361,07/08/2025,30/06/2026
coni:198467,FIGC,964385,08/08/2025,30/06/2026
coni:198471,FIGC,964429,08/08/2025,30/06/2026
coni:198473,FIGC,964432,08/08/2025,30/06/2026
coni:198477,FIGC,964438,08/08/2025,30/06/2026
coni:198478,FIGC,964436,08/08/2025,30/06/2026
coni:198481,FIGC,964439,08/08/2025,30/06/2026
coni:198487,FIGC,963344,01/07/2025,30/06/2026
coni:198498,FIGC,964399,14/08/2025,30/06/2026
coni:198516,CSI|FIGC,964453,20/08/2025,30/06/2026
coni:198517,CSEN|FIGC,964452,20/08/2025,30/06/2026
coni:198518,FIGC,964451,20/08/2025,30/06/2026
coni:198519,FIGC,964454,20/08/2025,30/06/2026
coni:198520,FIGC,964450,20/08/2025,30/06/2026
coni:198523,FIGC,964547,10/09/2025,30/06/2026
coni:198526,AICS|FIGC,964503,21/08/2025,30/06/2026
coni:198528,FIGC,964504,21/08/2025,30/06/2026
coni:198529,FIGC,964500,21/08/2025,30/06/2026
coni:198530,FIGC,964371,21/08/2025,30/06/2026
coni:198532,AICS|FIGC,964771,22/10/2025,30/06/2026
coni:198533,AICS|FIGC,964853,07/10/2025,30/06/2026
coni:198544,FIGC,964501,21/08/2025,30/06/2026
coni:198552,FIGC,964346,25/08/2025,30/06/2026
coni:198553,FIGC,964230,25/08/2025,30/06/2026
coni:198554,FIGC,964423,25/08/2025,30/06/2026
coni:198564,FIGC,964320,26/08/2025,30/06/2026
coni:19857,CSI|FIGC,945504,01/07/2025,30/06/2026
coni:19858,CSEN|FIGC,936826,01/07/2025,30/06/2026
coni:198587,FIGC,964495,27/08/2025,30/06/2026
coni:198591,FIGC,964448,27/08/2025,30/06/2026
coni:198604,FIGC,964020,28/08/2025,30/06/2026
coni:198605,FIGC,964557,28/08/2025,30/06/2026
coni:198613,FIGC|OPES,964629,15/09/2025,30/06/2026
coni:198622,FIGC,964446,29/08/2025,30/06/2026
coni:198625,FIGC,964522,29/08/2025,30/06/2026
coni:198635,FIGC,964464,27/08/2025,30/06/2026
coni:198641,FIGC,964476,01/09/2025,30/06/2026
coni:198643,FIGC,964185,01/09/2025,30/06/2026
coni:198670,FIGC,964521,02/09/2025,30/06/2026
coni:198678,FIGC,964469,02/09/2025,30/06/2026
coni:198690,FIGC|US_ACLI,964600,11/09/2025,30/06/2026
coni:198722,FIGC,964459,03/09/2025,30/06/2026
coni:198728,FIGC,964561,03/09/2025,30/06/2026
coni:198774,FIGC,964471,04/09/2025,30/06/2026
coni:198775,FIGC,964420,04/09/2025,30/06/2026
coni:198778,FIGC,964588,04/09/2025,30/06/2026
coni:198780,FIGC,964492,04/09/2025,30/06/2026
coni:198790,FIGC,964480,04/09/2025,30/06/2026
coni:198793,FIGC,964514,04/09/2025,30/06/2026
coni:198817,FIGC,964496,05/09/2025,30/06/2026
coni:198824,FIGC,964510,05/09/2025,30/06/2026
coni:198826,FIGC|PGS,964614,05/09/2025,30/06/2026
coni:198827,FIGC,964549,05/09/2025,30/06/2026
coni:198840,FIGC,964518,05/09/2025,30/06/2026
coni:19886,CSI|FIGC,76411,01/07/2025,30/06/2026
coni:198869,FIGC,964481,08/09/2025,30/06/2026
coni:198879,ASC|FIGC,964523,08/09/2025,30/06/2026
coni:198880,CSI|FIGC,964294,08/09/2025,30/06/2026
coni:198882,FIGC,964553,08/09/2025,30/06/2026
coni:198883,FIGC,964552,08/09/2025,30/06/2026
coni:198884,FIGC,964554,08/09/2025,30/06/2026
coni:198886,FIGC,964566,08/09/2025,30/06/2026
coni:198887,FIGC,964603,08/09/2025,30/06/2026
coni:198888,FIGC,964631,08/09/2025,30/06/2026
coni:19890,CSI|FIGC,921989,01/07/2025,30/06/2026
coni:198907,FIGC,964479,09/09/2025,30/06/2026
coni:198910,FIGC,964477,09/09/2025,30/06/2026
coni:198930,FIGC,964498,09/09/2025,30/06/2026
coni:198931,FIGC,964478,09/09/2025,30/06/2026
coni:198932,FIGC,964475,09/09/2025,30/06/2026
coni:198938,FIGC,964660,09/09/2025,30/06/2026
coni:198942,FIGC,964362,31/07/2025,30/06/2026
coni:198959,CSEN|FIGC,964550,10/09/2025,30/06/2026
coni:198960,FIGC,964559,10/09/2025,30/06/2026
coni:198961,FIGC,964515,10/09/2025,30/06/2026
coni:198962,FIGC,964638,10/09/2025,30/06/2026
coni:198963,FIGC,964538,10/09/2025,30/06/2026
coni:198974,FIGC,964576,10/09/2025,30/06/2026
coni:198978,FIGC,964577,10/09/2025,30/06/2026
coni:198982,FIGC,964650,10/09/2025,30/06/2026
coni:198986,FIGC,964584,10/09/2025,30/06/2026
coni:198989,CSI|FIGC,964619,10/09/2025,30/06/2026
coni:198991,FIGC,964489,10/09/2025,30/06/2026
coni:198992,FIGC,964531,10/09/2025,30/06/2026
coni:198993,FIGC,964628,10/09/2025,30/06/2026
coni:198995,FIGC,964263,10/09/2025,30/06/2026
coni:198997,FIGC,964461,10/09/2025,30/06/2026
coni:198998,FIGC,964483,10/09/2025,30/06/2026
coni:199002,FIGC,964352,10/09/2025,30/06/2026
coni:199003,FIGC,964491,10/09/2025,30/06/2026
coni:199024,FIGC,964487,11/09/2025,30/06/2026
coni:199027,FIGC,964507,11/09/2025,30/06/2026
coni:185734,FIGC,962743,01/07/2025,30/06/2026
coni:185755,FIGC,962574,01/07/2025,30/06/2026
coni:185762,FIGC,962196,01/07/2025,30/06/2026
coni:185768,FIGC,962496,01/07/2025,30/06/2026
coni:185772,FIGC,962206,01/07/2025,30/06/2026
coni:187626,FIGC,963720,01/07/2025,30/06/2026
coni:191177,FIGC,962856,01/07/2025,30/06/2026
coni:191183,FIGC,963058,01/07/2025,30/06/2026
coni:191196,FIGC,963018,01/07/2025,30/06/2026
coni:191620,FIGC,962960,01/07/2025,30/06/2026
coni:191659,FIGC,963213,01/07/2025,30/06/2026
coni:191685,FIGC,963183,01/07/2025,30/06/2026
coni:191767,FIGC,963085,01/07/2025,30/06/2026
coni:191769,FIGC,963393,01/07/2025,30/06/2026
coni:191830,FIGC,964052,14/07/2025,30/06/2026
coni:191834,FIGC,963395,01/07/2025,30/06/2026
coni:191884,CSI|FIGC,04301049,01/07/2025,30/06/2026
coni:192076,FIGC,963294,01/07/2025,30/06/2026
coni:192112,FIGC,963461,01/07/2025,30/06/2026
coni:192205,FIGC,963499,01/07/2025,30/06/2026
coni:192512,FIGC,963553,01/07/2025,30/06/2026
coni:192703,FIGC,963556,01/07/2025,30/06/2026
coni:192711,FIGC,963584,01/07/2025,30/06/2026
coni:192856,FIGC,963620,01/07/2025,30/06/2026
coni:193265,FIGC,963671,01/07/2025,30/06/2026
coni:193266,AICS|FIGC,963643,01/07/2025,30/06/2026
coni:193271,FIGC,963521,01/07/2025,30/06/2026
coni:193422,FIGC,963791,01/07/2025,30/06/2026
coni:193428,FIGC,963800,01/07/2025,30/06/2026
coni:193588,FIGC,963635,01/07/2025,30/06/2026
coni:193623,FIGC,963796,01/07/2025,30/06/2026
coni:1953,FIGC,750082,01/07/2025,30/06/2026
coni:1956,CSI|FIGC,02400041,11/07/2025,30/06/2026
coni:195974,FIGC,964786,07/10/2025,30/06/2026
coni:196709,CSI|FIGC|UISP,11500683,13/09/2025,30/06/2026
coni:19671,FIGC,943013,01/07/2025,30/06/2026
coni:19695,FIGC,202254,01/07/2025,30/06/2026
coni:197460,FIGC,964013,11/07/2025,30/06/2026
coni:19751,FIGC,936789,01/07/2025,30/06/2026
coni:197574,FIGC,963983,01/07/2025,30/06/2026
coni:197816,FIGC,964032,01/07/2025,30/06/2026
coni:197817,CSI|FIGC,964019,10/07/2025,30/06/2026
coni:197858,FIGC,964062,11/07/2025,30/06/2026
coni:197935,FIGC,964121,01/07/2025,30/06/2026
coni:198037,FIGC,964015,17/07/2025,30/06/2026
coni:198130,FIGC,964043,22/07/2025,30/06/2026
coni:198131,FIGC,964187,22/07/2025,30/06/2026
coni:198152,FIGC,964264,23/07/2025,30/06/2026
coni:198156,FIGC,964253,23/07/2025,30/06/2026
coni:198219,ENDAS|FIGC,964228,28/07/2025,30/06/2026
coni:198276,FIGC,964206,30/07/2025,30/06/2026
coni:198300,FIGC,964356,31/07/2025,30/06/2026
coni:198488,FIGC,964424,07/08/2025,30/06/2026
coni:198489,FIGC,964234,05/08/2025,30/06/2026
coni:19850,FIGC,919243,01/07/2025,30/06/2026
coni:198842,FIGC,964586,05/09/2025,30/06/2026
coni:19885,ASC|FIGC,943885,01/07/2025,30/06/2026
coni:198851,FIGC|UISP,V110384,01/09/2025,31/08/2026
coni:199029,FIGC,964516,11/09/2025,30/06/2026
coni:199037,FIGC,964520,11/09/2025,30/06/2026
coni:199038,FIGC|OPES,964605,11/09/2025,30/06/2026
coni:199039,FIGC,964597,11/09/2025,30/06/2026
coni:199050,FIGC,964587,11/09/2025,30/06/2026
coni:199051,FIGC,964537,11/09/2025,30/06/2026
coni:199053,FIGC,964560,11/09/2025,30/06/2026
coni:199054,FIGC,964473,11/09/2025,30/06/2026
coni:199133,FIGC,964555,12/09/2025,30/06/2026
coni:199134,FIGC,964579,12/09/2025,30/06/2026
coni:19914,FIGC,23850,01/07/2025,30/06/2026
coni:199145,FIGC,964344,12/09/2025,30/06/2026
coni:199147,FIGC,964497,12/09/2025,30/06/2026
coni:199149,FIGC,964358,12/09/2025,30/06/2026
coni:199150,FIGC,964590,12/09/2025,30/06/2026
coni:199156,FIGC,964580,12/09/2025,30/06/2026
coni:199157,FIGC,964608,12/09/2025,30/06/2026
coni:199161,FIGC,964484,12/09/2025,30/06/2026
coni:199162,FIGC,964677,12/09/2025,30/06/2026
coni:199163,FIGC,964445,12/09/2025,30/06/2026
coni:199164,FIGC,964474,12/09/2025,30/06/2026
coni:199165,FIGC,964583,12/09/2025,30/06/2026
coni:199178,FIGC,964229,12/09/2025,30/06/2026
coni:199181,FIGC,964539,12/09/2025,30/06/2026
coni:199186,FIGC,964558,15/09/2025,30/06/2026
coni:199205,ENDAS|FIGC,964616,15/09/2025,30/06/2026
coni:199237,FIGC,964595,16/09/2025,30/06/2026
coni:199240,FIGC,964711,16/09/2025,30/06/2026
coni:199248,FIGC,964641,16/09/2025,30/06/2026
coni:199249,FIGC,964636,16/09/2025,30/06/2026
coni:199250,CSI|FIGC,964706,16/09/2025,30/06/2026
coni:199251,FIGC,964328,16/09/2025,30/06/2026
coni:199252,FIGC,964670,16/09/2025,30/06/2026
coni:199254,FIGC,964676,16/09/2025,30/06/2026
coni:199259,FIGC,964661,16/09/2025,30/06/2026
coni:199261,FIGC,964656,16/09/2025,30/06/2026
coni:199264,FIGC,964732,16/09/2025,30/06/2026
coni:199266,FIGC,964686,16/09/2025,30/06/2026
coni:199298,FIGC,964669,17/09/2025,30/06/2026
coni:199308,FIGC,964723,17/09/2025,30/06/2026
coni:199327,FIGC,964606,17/09/2025,30/06/2026
coni:199328,FIGC,964742,17/09/2025,30/06/2026
coni:199329,FIGC,964750,17/09/2025,30/06/2026
coni:199333,FIGC,964704,17/09/2025,30/06/2026
coni:199334,FIGC,964730,17/09/2025,30/06/2026
coni:199335,FIGC,964702,17/09/2025,30/06/2026
coni:199338,CSEN|FIGC,964703,17/09/2025,30/06/2026
coni:199358,FIGC|UISP,964700,18/09/2025,30/06/2026
coni:199359,FIGC,964672,18/09/2025,30/06/2026
coni:199360,FIGC,964718,18/09/2025,30/06/2026
coni:199371,FIGC,964486,18/09/2025,30/06/2026
coni:199401,FIGC,964692,19/09/2025,30/06/2026
coni:19941,CSI|FIGC|UISP,962869,01/07/2025,30/06/2026
coni:199413,FIGC,964696,19/09/2025,30/06/2026
coni:199452,FIGC,964666,16/09/2025,30/06/2026
coni:199453,FIGC,964285,04/08/2025,30/06/2026
coni:199455,ASC|FIGC,964705,19/09/2025,30/06/2026
coni:199495,CSI|FIGC,00600972,20/09/2025,30/06/2026
coni:199501,FIGC,964689,24/09/2025,30/06/2026
coni:199503,FIGC,964707,24/09/2025,30/06/2026
coni:199504,FIGC,964795,24/09/2025,30/06/2026
coni:199505,FIGC,964662,24/09/2025,30/06/2026
coni:199519,CSEN|FIGC,964807,24/09/2025,30/06/2026
coni:199521,FIGC,964805,24/09/2025,30/06/2026
coni:199532,FIGC,964713,24/09/2025,30/06/2026
coni:199537,CSEN|FIGC,964697,24/09/2025,30/06/2026
coni:199565,FIGC,964598,25/09/2025,30/06/2026
coni:199566,FIGC,964724,25/09/2025,30/06/2026
coni:199577,FIGC,964741,25/09/2025,30/06/2026
coni:199580,FIGC,964720,25/09/2025,30/06/2026
coni:199581,FIGC,964735,25/09/2025,30/06/2026
coni:199582,FIGC,964736,25/09/2025,30/06/2026
coni:199593,FIGC,08800100,24/09/2025,30/06/2026
coni:199595,FIGC,964651,26/09/2025,30/06/2026
coni:199596,FIGC,964722,26/09/2025,30/06/2026
coni:199597,FIGC,964740,26/09/2025,30/06/2026
coni:199602,FIGC,964701,26/09/2025,30/06/2026
coni:199603,FIGC,964572,26/09/2025,30/06/2026
coni:199614,FIGC,964831,26/09/2025,30/06/2026
coni:199634,FIGC,963188,01/07/2025,30/06/2026
coni:199666,FIGC,964785,30/09/2025,30/06/2026
coni:199709,FIGC,964775,01/10/2025,30/06/2026
coni:199711,FIGC,964673,01/10/2025,30/06/2026
coni:199712,CSI|FIGC,964721,01/10/2025,30/06/2026
