registry_club_id,id_societa,club_name,discipline_raw,clubandplayer_sport
coni:152084,152084,HAMMERS FC ASD,Calcio (a 7),Calcio
coni:152127,152127,SPORTING LATINA 2019 A.S.D.,Calcio (a 11),Calcio
coni:152130,152130,ASD MONTE GRIMANO,Calcio (a 11),Calcio
coni:152134,152134,GAVINANA FIRENZE A.S.D.,Calcio (a 11),Calcio
coni:152137,152137,A.S.D. F.RIETI 1936 FD18,Calcio (a 11),Calcio
coni:152142,152142,ASSOCIAZIONE CALCIO DILETTANTISTICA ATZARA,Calcio (a 11),Calcio
coni:152145,152145,ASD PESCINA MNT,Calcio (a 11),Calcio
coni:152147,152147,CIAKULLI CALCIO S.S.D. S.R.L.,Calcio (a 11),Calcio
coni:152149,152149,ASSOCIAZIONE SPORTIVA DILETTANTISTICA UNITED PORCIA,Calcio (a 11),Calcio
coni:152149,152149,ASSOCIAZIONE SPORTIVA DILETTANTISTICA UNITED PORCIA,Calcio (a 8),Calcio
coni:152149,152149,ASSOCIAZIONE SPORTIVA DILETTANTISTICA UNITED PORCIA,Beach Soccer,Calcio
coni:152149,152149,ASSOCIAZIONE SPORTIVA DILETTANTISTICA UNITED PORCIA,Futsal (calcio da sala - calcio a 5),Futsal
coni:152149,152149,ASSOCIAZIONE SPORTIVA DILETTANTISTICA UNITED PORCIA,Calcio (a 7),Calcio
coni:152153,152153,A.C. AZZURRA CALVINA 1946 ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:152154,152154,ASD SOCCER DREAM PALMA C.,Calcio (a 11),Calcio
coni:152155,152155,A.S.D. AZ. OSP. S.CAMILLO DI ROMA,Futsal (calcio da sala - calcio a 5),Futsal
coni:152159,152159,A.S.D. FOOTBALL CAMPITELLO,Calcio (a 11),Calcio
coni:15216,15216,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CTS GRAFICA CALCIO A 5,Futsal (calcio da sala - calcio a 5),Futsal
coni:152160,152160,A.S.D. FUTSAL TEVERE,Futsal (calcio da sala - calcio a 5),Futsal
coni:152160,152160,A.S.D. FUTSAL TEVERE,Calcio (a 11),Calcio
coni:152160,152160,A.S.D. FUTSAL TEVERE,Calcio (a 8),Calcio
coni:152160,152160,A.S.D. FUTSAL TEVERE,Calcio (a 7),Calcio
coni:152162,152162,G.S.D. ACADEMY LAMPEDUSA CALCIO,Calcio (a 11),Calcio
coni:152162,152162,G.S.D. ACADEMY LAMPEDUSA CALCIO,Futsal (calcio da sala - calcio a 5),Futsal
coni:152162,152162,G.S.D. ACADEMY LAMPEDUSA CALCIO,Calcio (a 7),Calcio
coni:152173,152173,ASSOCIAZIONE SPORTIVA DILETTANTISTICA SAN FRANCESC,Calcio (a 11),Calcio
coni:152174,152174,A.S.D. U.S. POLLESE 1923,Calcio (a 11),Calcio
coni:152174,152174,A.S.D. U.S. POLLESE 1923,Calcio (a 8),Calcio
coni:152174,152174,A.S.D. U.S. POLLESE 1923,Futsal (calcio da sala - calcio a 5),Futsal
coni:152174,152174,A.S.D. U.S. POLLESE 1923,Calcio (a 7),Calcio
coni:152176,152176,GIOVANILI ORSA SSD A R.L.,Calcio (a 11),Calcio
coni:152177,152177,ACD PISCOPIO 2019,Calcio (a 11),Calcio
coni:152190,152190,A.S.D VILLAFRANCHESE,Calcio (a 11),Calcio
coni:152194,152194,ASSOCIAZIONE SPORTIVA DILETTANTISTICA 2019 MONTESILVANO C5,Futsal (calcio da sala - calcio a 5),Futsal
coni:152198,152198,ASD STIAVA 2019,Calcio (a 11),Calcio
coni:152200,152200,ASSOCIAZIONE SPORTIVA DILETTANTISTICA US SETTIMO 1967,Calcio (a 11),Calcio
coni:152201,152201,A.S.D. SAN NICANDRO CALCIO 2019,Calcio (a 11),Calcio
coni:152202,152202,A.S.D. SAN MARCO DEI CAVOTI,Calcio (a 11),Calcio
coni:152207,152207,A.S.D. K TEAM CASALNUOVO,Calcio (a 11),Calcio
coni:152212,152212,ASD LIVORNO CALCIO FEMMINILE,Calcio (a 11),Calcio
coni:152220,152220,ASSOCIAZIONE SPORTIVA DILETTANTISTICA LE AQUILE,Calcio (a 11),Calcio
coni:152224,152224,MINTURNO CALCIO 1936 ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:152224,152224,MINTURNO CALCIO 1936 ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Futsal (calcio da sala - calcio a 5),Futsal
coni:152226,152226,A.S.D. L'AQUILA CITY FUTSAL CLUB,Futsal (calcio da sala - calcio a 5),Futsal
coni:152228,152228,U.S.D. MONACILIONI,Futsal (calcio da sala - calcio a 5),Futsal
coni:152231,152231,ASD CIVITAQUANA,Calcio (a 11),Calcio
coni:15224,15224,ASSOCIAZIONE SPORTIVA DILETTANTISTICA SAN MARCO CALCIO,Calcio (a 11),Calcio
coni:152246,152246,ASD VILLANOVA 2018 J,Calcio (a 11),Calcio
coni:152260,152260,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ASD ROCCAFRANCA- LUDRIANO IN BREVE A.S.D. ROCCAFRANCA - LUDRIANO,Calcio (a 11),Calcio
coni:152260,152260,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ASD ROCCAFRANCA- LUDRIANO IN BREVE A.S.D. ROCCAFRANCA - LUDRIANO,Calcio (a 7),Calcio
coni:152264,152264,ASD PREGLIESE,Calcio (a 11),Calcio
coni:152265,152265,ACCADEMIA PELIGNA ASD,Calcio (a 11),Calcio
coni:152271,152271,LUCREZIA CALCIO A 5 A.S.D.,Futsal (calcio da sala - calcio a 5),Futsal
coni:152272,152272,A.S.D. GIOVANE CORIANO,Calcio (a 11),Calcio
coni:152278,152278,ASD REAL CAPRARA,Calcio (a 11),Calcio
coni:152293,152293,FC YOUNG SANTARCANGELO S.S.D.A.R.L,Calcio (a 11),Calcio
coni:152293,152293,FC YOUNG SANTARCANGELO S.S.D.A.R.L,Futsal (calcio da sala - calcio a 5),Futsal
coni:152294,152294,A.S.D. MUGNANO CALCIO,Calcio (a 11),Calcio
coni:152294,152294,A.S.D. MUGNANO CALCIO,Calcio (a 7),Calcio
coni:152305,152305,A.S.D. ACADEMY SELLIA MARINA,Calcio (a 11),Calcio
coni:152307,152307,TUSCIA UNITED A.S.D.,Calcio (a 11),Calcio
coni:152307,152307,TUSCIA UNITED A.S.D.,Futsal (calcio da sala - calcio a 5),Futsal
coni:152308,152308,A.S.D. NUOVA BEDOSTI,Calcio (a 11),Calcio
coni:152310,152310,A.S.D. SANVITESE CALCIO A 5,Futsal (calcio da sala - calcio a 5),Futsal
coni:152313,152313,ASD CITTA' DI LENOLA,Calcio (a 11),Calcio
coni:152314,152314,SCD CITTA DI TORRE DEL GRECO,Calcio (a 11),Calcio
coni:152317,152317,ASD UNITED CASTELFORTE,Calcio (a 11),Calcio
coni:152317,152317,ASD UNITED CASTELFORTE,Futsal (calcio da sala - calcio a 5),Futsal
coni:152325,152325,ASD ATLETICO SAN BEACH 2019,Calcio (a 11),Calcio
coni:152326,152326,ASSOCIAZIONE SPORTIVA DILETTANTISTICA AMPURIAS,Pallacanestro,Basket
coni:152326,152326,ASSOCIAZIONE SPORTIVA DILETTANTISTICA AMPURIAS,Calcio (a 11),Calcio
coni:152332,152332,A.S.D. SANTA TECLA CALCIO 2019,Calcio (a 11),Calcio
coni:152333,152333,ASD REAL TORRE DEL GRECO C5,Futsal (calcio da sala - calcio a 5),Futsal
coni:152336,152336,EPOMEO ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Futsal (calcio da sala - calcio a 5),Futsal
coni:152336,152336,EPOMEO ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:152339,152339,A.S.D. LUPI DEL GOCEANO,Calcio (a 11),Calcio
coni:152340,152340,A.S.D. QUINQUE DE ROCA,Calcio (a 11),Calcio
coni:152344,152344,UTA CALCIO A5 ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Futsal (calcio da sala - calcio a 5),Futsal
coni:152356,152356,ASSOCIAZIONE SPORTIVA DILETTANTISTICA GIALLOCELESTE ARZIGNANO,Calcio (a 11),Calcio
coni:152356,152356,ASSOCIAZIONE SPORTIVA DILETTANTISTICA GIALLOCELESTE ARZIGNANO,Calcio (a 8),Calcio
coni:152356,152356,ASSOCIAZIONE SPORTIVA DILETTANTISTICA GIALLOCELESTE ARZIGNANO,Futsal (calcio da sala - calcio a 5),Futsal
coni:152356,152356,ASSOCIAZIONE SPORTIVA DILETTANTISTICA GIALLOCELESTE ARZIGNANO,Calcio (a 7),Calcio
coni:152357,152357,A.S.D.AUDAX RUTIGLIANO,Futsal (calcio da sala - calcio a 5),Futsal
coni:152361,152361,ASS.NE SPORTIVA DILETTANTISTICA (A.S.D.) CARRARESE GIOVANI,Calcio (a 11),Calcio
coni:152364,152364,ASD VIRTUS CALCIO MALETTO,Calcio (a 11),Calcio
coni:152364,152364,ASD VIRTUS CALCIO MALETTO,Calcio (a 8),Calcio
coni:152364,152364,ASD VIRTUS CALCIO MALETTO,Futsal (calcio da sala - calcio a 5),Futsal
coni:152364,152364,ASD VIRTUS CALCIO MALETTO,Calcio (a 7),Calcio
coni:152370,152370,A.S.D. F.C. SAMBENEDETTESE,Calcio (a 11),Calcio
coni:152370,152370,A.S.D. F.C. SAMBENEDETTESE,Futsal (calcio da sala - calcio a 5),Futsal
coni:152378,152378,ASSOCIAZIONE DILETTANTISTICA LA CILENTANA SPORT,Calcio (a 11),Calcio
coni:152380,152380,ASD DREAM TEAM BARLETTA,Calcio (a 11),Calcio
coni:152383,152383,FUTSAL PALAGONIA A.S.D.,Futsal (calcio da sala - calcio a 5),Futsal
coni:152386,152386,ASD SANTA LUCIA 1996 SENNORI,Calcio (a 11),Calcio
coni:152393,152393,ASSOCIAZIONE SPORTIVA DILETTANTISTICA A.S. MASSAFRA CALCIO,Calcio (a 11),Calcio
coni:152393,152393,ASSOCIAZIONE SPORTIVA DILETTANTISTICA A.S. MASSAFRA CALCIO,Calcio (a 8),Calcio
coni:152393,152393,ASSOCIAZIONE SPORTIVA DILETTANTISTICA A.S. MASSAFRA CALCIO,Futsal (calcio da sala - calcio a 5),Futsal
coni:152393,152393,ASSOCIAZIONE SPORTIVA DILETTANTISTICA A.S. MASSAFRA CALCIO,Calcio (a 7),Calcio
coni:152396,152396,ASD CALCIO TRIANUM 2024,Calcio (a 11),Calcio
coni:152398,152398,FOOTBALL CLUB ACADEMY DOMENICO LUONGO SOCIETA' SPORTIVA DILETTANT ISTICA A R.L. IN SIGLA FOOTBALL CLUB ACADEMY DOMENICO LUONGO S.S.D. A R.L.,Calcio (a 11),Calcio
coni:152398,152398,FOOTBALL CLUB ACADEMY DOMENICO LUONGO SOCIETA' SPORTIVA DILETTANT ISTICA A R.L. IN SIGLA FOOTBALL CLUB ACADEMY DOMENICO LUONGO S.S.D. A R.L.,Calcio (a 8),Calcio
coni:152398,152398,FOOTBALL CLUB ACADEMY DOMENICO LUONGO SOCIETA' SPORTIVA DILETTANT ISTICA A R.L. IN SIGLA FOOTBALL CLUB ACADEMY DOMENICO LUONGO S.S.D. A R.L.,Calcio (a 7),Calcio
coni:152400,152400,SALZANO TEAM CALCIO ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:152401,152401,A.P.D. ACCADEMIA DON BOSCO,Calcio (a 11),Calcio
coni:152403,152403,ASSOCIAZIONE SPORTIVA DILETTANTISTICA MAMMA MIA SPORT,Futsal (calcio da sala - calcio a 5),Futsal
coni:152406,152406,ASSOCIAZIONE SPORTIVA DILETTANTISTICA SANTA MARIA DEGLI ANGELI,Calcio (a 11),Calcio
coni:152406,152406,ASSOCIAZIONE SPORTIVA DILETTANTISTICA SANTA MARIA DEGLI ANGELI,Pallavolo,Volley
coni:152408,152408,A.S.D. SPORTING PONTE 2019,Calcio (a 11),Calcio
coni:152415,152415,UNIONE SPORTIVA DILETTANTISTICA SAN GIORGIO,Calcio (a 11),Calcio
coni:152428,152428,ASD TAVOLARA CALCIO,Calcio (a 11),Calcio
coni:152435,152435,A.S.D. DORICA CALCIO,Calcio (a 11),Calcio
coni:152442,152442,A.S.D. WE'LL COME UNITED,Calcio (a 11),Calcio
coni:152461,152461,A.S.D. REAL MOTTOLA CALCIO 2019,Calcio (a 11),Calcio
coni:152465,152465,REAL BIANCAVILLA ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:152466,152466,A.S.D. ACI E GALATEA,Calcio (a 11),Calcio
coni:152466,152466,A.S.D. ACI E GALATEA,Futsal (calcio da sala - calcio a 5),Futsal
coni:152473,152473,ASD CIANCIANA CALCIO,Calcio (a 11),Calcio
coni:152477,152477,ASD LIBERA FUTSAL,Futsal (calcio da sala - calcio a 5),Futsal
coni:152534,152534,A.S.D. TEAM CALCIO,Calcio (a 11),Calcio
coni:15255,15255,A.S.D. RORETESE 1975,Calcio (a 11),Calcio
coni:15255,15255,A.S.D. RORETESE 1975,Futsal (calcio da sala - calcio a 5),Futsal
coni:15255,15255,A.S.D. RORETESE 1975,Calcio (a 7),Calcio
coni:15259,15259,VILLAGE RENATO TRAINA FOOTBALL CLUB ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:15267,15267,ASSOCIAZIONE SPORTIVA DILETTANTISTICA GIOVENTU' ASSEMINI CALCIO,Calcio (a 11),Calcio
coni:15267,15267,ASSOCIAZIONE SPORTIVA DILETTANTISTICA GIOVENTU' ASSEMINI CALCIO,Calcio (a 7),Calcio
coni:15267,15267,ASSOCIAZIONE SPORTIVA DILETTANTISTICA GIOVENTU' ASSEMINI CALCIO,Pallacanestro,Basket
coni:15267,15267,ASSOCIAZIONE SPORTIVA DILETTANTISTICA GIOVENTU' ASSEMINI CALCIO,Pallavolo,Volley
coni:15269,15269,A.S.D. ALGHERO,Calcio (a 11),Calcio
coni:136227,136227,ASD DEPORTIVO FORNACI CALCIO,Calcio (a 11),Calcio
coni:140167,140167,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CANTERA MASSESE,Calcio (a 11),Calcio
coni:141920,141920,ASD ATLETICO BELLIZZI 1990,Calcio (a 11),Calcio
coni:141933,141933,ASD YOUNG RIETI,Calcio (a 11),Calcio
coni:142234,142234,A.S.D. BIC GENOVA,Calcio (a 7),Calcio
coni:142234,142234,A.S.D. BIC GENOVA,Pallacanestro,Basket
coni:14310,14310,ASD MONGUZZO 1997 ASSOCIAZIONE SPORTI,Calcio (a 11),Calcio
coni:14310,14310,ASD MONGUZZO 1997 ASSOCIAZIONE SPORTI,Calcio (a 7),Calcio
coni:14490,14490,A.S.D. VIS CANAVACCIO 2008 ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:146450,146450,ASD YOUTH ACADEMY BISCEGLIE,Calcio (a 11),Calcio
coni:146450,146450,ASD YOUTH ACADEMY BISCEGLIE,Calcio (a 8),Calcio
coni:146450,146450,ASD YOUTH ACADEMY BISCEGLIE,Futsal (calcio da sala - calcio a 5),Futsal
coni:146450,146450,ASD YOUTH ACADEMY BISCEGLIE,Calcio (a 7),Calcio
coni:148877,148877,ASSOCIAZIONE SPORTIVA DILETTANTISTICA FUTSAL IRPINIA FEMMINILE,Futsal (calcio da sala - calcio a 5),Futsal
coni:149029,149029,U.S.D. CALATAFIMI DON BOSCO,Calcio (a 11),Calcio
coni:149029,149029,U.S.D. CALATAFIMI DON BOSCO,Futsal (calcio da sala - calcio a 5),Futsal
coni:14907,14907,ASD ATLETICO URBINELLI RIVER,Calcio (a 11),Calcio
coni:149168,149168,A.S.D. CALCIO FRATTA,Calcio (a 11),Calcio
coni:14995,14995,A.S.D. POLISPORTIVA DILETTANTISTICA BOMA FELLEGARA,Calcio (a 11),Calcio
coni:150139,150139,ASSOCIAZIONE POLISPORTIVA DILETTANTISTICA SPORT HOUSE ACADEMY,Calcio (a 11),Calcio
coni:151524,151524,ASSOCIAZIONE SPORTIVA DILETTANTISTICA VIRTUS FAVIGNANA,Calcio (a 11),Calcio
coni:151524,151524,ASSOCIAZIONE SPORTIVA DILETTANTISTICA VIRTUS FAVIGNANA,Futsal (calcio da sala - calcio a 5),Futsal
coni:151524,151524,ASSOCIAZIONE SPORTIVA DILETTANTISTICA VIRTUS FAVIGNANA,Pallacanestro,Basket
coni:151524,151524,ASSOCIAZIONE SPORTIVA DILETTANTISTICA VIRTUS FAVIGNANA,Pallavolo,Volley
coni:151566,151566,A.S.D SPORTING VOLTURARA,Calcio (a 11),Calcio
coni:151958,151958,ACADEMY VIS PESARO ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Calcio (a 11),Calcio
coni:152282,152282,A.S.D. CORENO ROYAL,Calcio (a 11),Calcio
coni:152322,152322,ASD POLISPORTIVA TERRA DI CICERONE,Calcio (a 11),Calcio
coni:152346,152346,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ASD REAL DIANO C5,Futsal (calcio da sala - calcio a 5),Futsal
coni:152346,152346,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ASD REAL DIANO C5,Pallavolo,Volley
coni:152721,152721,A.S.D. S.MARCO JUVENTINA F.C.,Calcio (a 11),Calcio
coni:15274,15274,A.S.D. PONTERANICA CALCIO,Calcio (a 11),Calcio
coni:15274,15274,A.S.D. PONTERANICA CALCIO,Futsal (calcio da sala - calcio a 5),Futsal
coni:15276,15276,S.S. VILLA S. MARIA A.S.D.,Calcio (a 11),Calcio
coni:152776,152776,A.S.D INVICTASAURO,Calcio (a 11),Calcio
coni:15285,15285,ASSOCIAZIONE SPORTIVA DILETTANTISTICA 1924 SUNO F.C.D.,Calcio (a 11),Calcio
coni:152861,152861,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ALTO GARDA,Calcio (a 11),Calcio
coni:152936,152936,A.S.D. CHIETI WOLVES FUTSAL CLUB,Futsal (calcio da sala - calcio a 5),Futsal
coni:153053,153053,ASD POLISPORTIVA SILIUS 85,Calcio (a 11),Calcio
coni:15307,15307,POL.RONDINELLA A.S.D. 1955,Calcio (a 11),Calcio
coni:15307,15307,POL.RONDINELLA A.S.D. 1955,Pallavolo,Volley
coni:15307,15307,POL.RONDINELLA A.S.D. 1955,Pallacanestro,Basket
coni:153080,153080,A.S.D. LUPI ROMA OUTSPORT A.P.S.,Futsal (calcio da sala - calcio a 5),Futsal
coni:153080,153080,A.S.D. LUPI ROMA OUTSPORT A.P.S.,Calcio (a 11),Calcio
coni:153080,153080,A.S.D. LUPI ROMA OUTSPORT A.P.S.,Calcio (a 8),Calcio
coni:153080,153080,A.S.D. LUPI ROMA OUTSPORT A.P.S.,Beach Soccer,Calcio
coni:153080,153080,A.S.D. LUPI ROMA OUTSPORT A.P.S.,Calcio (a 7),Calcio
coni:153151,153151,A.S.D. SPORTING LAMEZIA,Calcio (a 11),Calcio
coni:153151,153151,A.S.D. SPORTING LAMEZIA,Futsal (calcio da sala - calcio a 5),Futsal
coni:153151,153151,A.S.D. SPORTING LAMEZIA,Calcio (a 7),Calcio
coni:153151,153151,A.S.D. SPORTING LAMEZIA,Calcio (a 8),Calcio
coni:153327,153327,SCUOLA CALCIO S.BENEDETTO A.S.D.,Calcio (a 11),Calcio
coni:153382,153382,SOCIETA' POLISPORTIVA BETTOLLE S.D.,Calcio (a 11),Calcio
coni:153400,153400,A.S.D. SPORTING PALINURO,Calcio (a 11),Calcio
coni:153403,153403,A.S.D. F3 NUCERIA,Calcio (a 11),Calcio
coni:153403,153403,A.S.D. F3 NUCERIA,Calcio (a 7),Calcio
coni:153403,153403,A.S.D. F3 NUCERIA,Futsal (calcio da sala - calcio a 5),Futsal
coni:153409,153409,A.S.D. ALESSANO,Calcio (a 11),Calcio
coni:153418,153418,A.S.D. CITTA' DI SANT'ARPINO,Calcio (a 11),Calcio
coni:15342,15342,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ATLETICO CANICATTI' 5,Futsal (calcio da sala - calcio a 5),Futsal
coni:153420,153420,A.S.D. REALPALERMO 2017,Calcio (a 11),Calcio
coni:153421,153421,ASSOCIAZIONE SPORTIVA DILETTANTISTICA G.B. CAPRESE,Calcio (a 11),Calcio
coni:153421,153421,ASSOCIAZIONE SPORTIVA DILETTANTISTICA G.B. CAPRESE,Calcio (a 7),Calcio
coni:153421,153421,ASSOCIAZIONE SPORTIVA DILETTANTISTICA G.B. CAPRESE,Calcio (a 8),Calcio
coni:153423,153423,A.S.D. GLI INVISIBILI BISACCIA,Calcio (a 11),Calcio
coni:153431,153431,A.S.D. CASAL BARRIERA,Calcio (a 11),Calcio
coni:153432,153432,ARDISCI E MASLIANICO 1902 A.S.D.,Calcio (a 11),Calcio
coni:153433,153433,A.S.D. SOVERE CALCIO,Calcio (a 11),Calcio
coni:153435,153435,A.S.D. MAIOLATI UNITED,Calcio (a 11),Calcio
coni:153440,153440,ASSOCIAZIONE SPORTIVA DILETTANTISTICA OLIMPIA SALESE,Calcio (a 11),Calcio
coni:153442,153442,ASSOCIAZIONE SPORTIVA DILETTANTISTICA PEGOLOTTE - SAN MICHELE,Calcio (a 11),Calcio
coni:153447,153447,PRIVERNO CALCIO SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,Calcio (a 11),Calcio
coni:153449,153449,ASD COLOGNA CALCIO,Calcio (a 11),Calcio
coni:153451,153451,A.S.D. FOOTBALL CLUB BOGLIASCO,Calcio (a 11),Calcio
coni:153452,153452,A.S.D. APPARIZIONE,Calcio (a 11),Calcio
coni:153455,153455,S.S.D. ISCHIA CALCIO SRL,Calcio (a 11),Calcio
coni:153458,153458,A.S.D. BRIAN LIGNANO CALCIO,Calcio (a 11),Calcio
coni:153463,153463,A.S.D. ACCADEMY GIOVANNI CASTELLO,Calcio (a 11),Calcio
coni:15350,15350,REAL SAN GIOVANNI,Calcio (a 11),Calcio
coni:15353,15353,ASD ACCADEMIA CALCIO SAN VITO,Calcio (a 11),Calcio
coni:15353,15353,ASD ACCADEMIA CALCIO SAN VITO,Futsal (calcio da sala - calcio a 5),Futsal
coni:15353,15353,ASD ACCADEMIA CALCIO SAN VITO,Calcio (a 7),Calcio
coni:153600,153600,G.S.D. SAN GIORGIO 1980,Calcio (a 11),Calcio
coni:153618,153618,A.S.D. ACCADEMIA CALCIO AVOLA,Calcio (a 11),Calcio
coni:15363,15363,K-SPORT MONTECCHIO GALLO A.S.D.,Calcio (a 11),Calcio
coni:15369,15369,A.S.D. ONLY SPORT ALFONSINE F.C.,Calcio (a 11),Calcio
coni:153750,153750,IL VILLAGGIO DI ESTEBAN - COOPERATIVA SOCIALE,Calcio (a 7),Calcio
coni:153753,153753,ASSOCIAZIONE SPORTIVA SPORTING 4 E ONLUS,Calcio (a 7),Calcio
coni:153762,153762,ASSOCIAZIONE FUORIGIOCO,Calcio (a 7),Calcio
coni:153774,153774,LINKS ORGANIZZAZIONE DI VOLONTARIATO,Calcio (a 7),Calcio
coni:153777,153777,SOCIETA' SPORTIVA OSCHIRESE,Calcio (a 11),Calcio
coni:153852,153852,REAL CAPISTRELLO ASD,Calcio (a 11),Calcio
coni:153854,153854,SOCIETA' SPORTIVA DILETTANTISTICA JUVENTUS ROCCABIANCA,Calcio (a 11),Calcio
coni:153985,153985,ASD SCUOLE CRISTIANE CALCIO,Calcio (a 11),Calcio
coni:153992,153992,ASSOCIAZIONE CALCIO DILETTANTI STICA BIANDRATE,Calcio (a 11),Calcio
coni:154,154,ASSOCIAZIONE SPORTIVA DILETTANTISTICA VILLA SAN MARTINO,Calcio (a 11),Calcio
coni:15407,15407,ASSOCIAZIONE SPORTIVA DILETT. A.C.D. GHEDI 1978,Calcio (a 11),Calcio
coni:154176,154176,ASD CITTA' DI MANTOVA,Futsal (calcio da sala - calcio a 5),Futsal
coni:1542,1542,A.S.D. AVIS MONTECALVO,Calcio (a 11),Calcio
coni:154512,154512,ASSOCIAZIONE SPORTIVA DILETTANTISTICA FORTIS DAUNIA,Calcio (a 11),Calcio
coni:154680,154680,ASSOCIAZIONE SPORTIVA DILETTANTISTICA LOKOMOTIV RICCIA,Calcio (a 11),Calcio
coni:1547,1547,A.S.D. CIRCOLO RICREATIVO ARBOREA,Calcio (a 11),Calcio
coni:154892,154892,A.S.D. ATLETICO PAGANI,Calcio (a 11),Calcio
coni:1552,1552,ASSOCIAZIONE SPORTIVA DILETTANTISTICA UNIONE SPORTIVA ORATORIO ZANICA,Calcio (a 11),Calcio
coni:155254,155254,"ASSOCIAZIONE SPORTIVA DILETTANTISTICA ""NUMERO UNDICI""",Calcio (a 11),Calcio
coni:155324,155324,A.S.D AGRISPORT MILANO,Calcio (a 11),Calcio
coni:155387,155387,A.S.D FUTBALL CLUB FRATTESE 1928,Futsal (calcio da sala - calcio a 5),Futsal
coni:155387,155387,A.S.D FUTBALL CLUB FRATTESE 1928,Calcio (a 11),Calcio
coni:15548,15548,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CALCIO ALME',Calcio (a 11),Calcio
coni:15548,15548,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CALCIO ALME',Futsal (calcio da sala - calcio a 5),Futsal
coni:155495,155495,ASSOCIAZIONE SPORTIVA DILETTANTISTICA SELARGIUS,Calcio (a 11),Calcio
coni:155495,155495,ASSOCIAZIONE SPORTIVA DILETTANTISTICA SELARGIUS,Calcio (a 8),Calcio
coni:155495,155495,ASSOCIAZIONE SPORTIVA DILETTANTISTICA SELARGIUS,Futsal (calcio da sala - calcio a 5),Futsal
coni:155495,155495,ASSOCIAZIONE SPORTIVA DILETTANTISTICA SELARGIUS,Calcio (a 7),Calcio
coni:15551,15551,A.S.D. ACADEMY GHIVIBORGO VDS,Calcio (a 11),Calcio
coni:155637,155637,ASSOCIAZIONE SPORTIVA DILETTANTISTICA FIT4YOU,Calcio (a 11),Calcio
coni:155637,155637,ASSOCIAZIONE SPORTIVA DILETTANTISTICA FIT4YOU,Futsal (calcio da sala - calcio a 5),Futsal
coni:155807,155807,ASSOCIAZIONE SPORTIVA DILETTANTISTICA PORTO ERCOLE,Calcio (a 11),Calcio
coni:155887,155887,A.S.D. SCUOLA CALCIO ARIANO,Calcio (a 11),Calcio
coni:15593,15593,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CASTELVETRANO SELINUNTE,Calcio (a 11),Calcio
coni:156034,156034,ASD FORTITUDO,Calcio (a 11),Calcio
coni:156034,156034,ASD FORTITUDO,Futsal (calcio da sala - calcio a 5),Futsal
coni:156084,156084,ASD BALARM JUVENES,Beach Soccer,Calcio
coni:156084,156084,ASD BALARM JUVENES,Calcio (a 7),Calcio
coni:156084,156084,ASD BALARM JUVENES,Futsal (calcio da sala - calcio a 5),Futsal
coni:156179,156179,ASSOCIAZIONE SPORTIVA DILETTANTISTICA OLIMPIA CAROSINO,Calcio (a 11),Calcio
coni:156179,156179,ASSOCIAZIONE SPORTIVA DILETTANTISTICA OLIMPIA CAROSINO,Calcio (a 8),Calcio
coni:156179,156179,ASSOCIAZIONE SPORTIVA DILETTANTISTICA OLIMPIA CAROSINO,Futsal (calcio da sala - calcio a 5),Futsal
coni:156179,156179,ASSOCIAZIONE SPORTIVA DILETTANTISTICA OLIMPIA CAROSINO,Calcio (a 7),Calcio
coni:156216,156216,ASSOCIAZIONE SPORTIVA DILETTANTISITCA PRETURO,Calcio (a 11),Calcio
coni:156248,156248,A.S.D.FRATTESE 2000 ASSOCIAZIONE SPORTIVA DELETTANTISTICA,Calcio (a 11),Calcio
coni:156248,156248,A.S.D.FRATTESE 2000 ASSOCIAZIONE SPORTIVA DELETTANTISTICA,Calcio (a 8),Calcio
